1.624000000000000110e+00 1.336299999999999955e+01 6.360000000000000098e-01 3.359999999999999876e+00 2.100000000000000130e-02 5.999999999999999778e-02 4.069999999999999729e-01 7.312000000000000277e+00 3.400000000000000244e-02 7.099999999999999645e-01 1.089999999999999997e-01 3.200000000000000067e-02 5.399999999999999939e-02 5.399999999999999939e-02 1.719999999999999862e-01 0.000000000000000000e+00 4.000000000000000083e-03 0.000000000000000000e+00 1.016000000000000014e+01 7.341000000000000192e+00 7.510000000000000009e-01 4.668999999999999595e+00 3.679999999999999938e-01 0.000000000000000000e+00 3.699999999999999817e-02 0.000000000000000000e+00 1.534999999999999920e+00 0.000000000000000000e+00 4.200000000000000178e+00 6.860000000000000320e+00 2.529999999999999805e+00 3.313999999999999773e+02 1.637999999999999901e+01 6.523000000000000398e+01 6.723000000000000398e+01 1.723000000000000114e+02 2.028000000000000114e+01
4.470000000000000084e-01 1.311999999999999922e+01 6.620000000000000329e-01 2.172000000000000153e+00 1.600000000000000033e-02 5.299999999999999850e-02 7.239999999999999769e-01 8.414999999999999147e+00 1.099999999999999936e-02 4.050000000000000266e-01 0.000000000000000000e+00 7.099999999999999367e-02 4.800000000000000100e-02 4.800000000000000100e-02 0.000000000000000000e+00 7.499999999999999722e-02 5.000000000000000104e-03 0.000000000000000000e+00 1.119800000000000040e+01 6.397000000000000242e+00 4.319999999999999951e-01 1.710099999999999909e+01 2.399999999999999911e-01 0.000000000000000000e+00 3.699999999999999817e-02 0.000000000000000000e+00 4.027000000000000135e+00 3.799999999999999906e-02 3.870000000000000107e+00 1.655000000000000071e+01 1.850000000000000089e+00 3.028600000000000136e+02 1.826999999999999957e+01 5.578999999999999915e+01 3.182999999999999829e+01 1.577599999999999909e+02 2.157000000000000028e+01
2.634999999999999787e+00 1.456099999999999994e+01 4.400000000000000022e-01 1.467999999999999972e+00 5.000000000000000278e-02 5.700000000000000205e-02 2.760000000000000231e-01 6.964000000000000412e+00 1.150000000000000050e-01 4.799999999999999822e-01 0.000000000000000000e+00 3.200000000000000067e-02 3.699999999999999817e-02 3.699999999999999817e-02 4.000000000000000083e-02 1.400000000000000133e-01 3.000000000000000062e-03 0.000000000000000000e+00 6.235000000000000320e+00 5.283000000000000362e+00 3.910000000000000142e-01 9.319000000000000838e+00 1.640000000000000069e-01 0.000000000000000000e+00 3.799999999999999906e-02 0.000000000000000000e+00 2.435000000000000053e+00 3.799999999999999906e-02 4.440000000000000391e+00 1.081000000000000050e+01 2.419999999999999929e+00 3.039900000000000091e+02 1.880000000000000071e+01 6.668000000000000682e+01 6.303999999999999915e+01 1.511200000000000045e+02 1.889000000000000057e+01
4.349999999999999978e-01 1.466000000000000014e+01 2.580000000000000071e-01 2.459999999999999964e+00 1.000000000000000021e-02 3.500000000000000333e-02 3.589999999999999858e-01 5.605999999999999872e+00 7.199999999999999456e-02 4.380000000000000004e-01 1.799999999999999864e-02 3.500000000000000333e-02 5.000000000000000278e-02 5.000000000000000278e-02 4.000000000000000083e-02 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 6.260000000000000009e-01 6.065999999999999837e+00 7.199999999999999456e-02 6.522999999999999687e+00 2.079999999999999905e-01 0.000000000000000000e+00 3.500000000000000333e-02 0.000000000000000000e+00 1.741000000000000103e+00 0.000000000000000000e+00 3.919999999999999929e+00 8.810000000000000497e+00 3.319999999999999840e+00 3.393100000000000023e+02 2.087000000000000099e+01 7.634000000000000341e+01 6.679000000000000625e+01 1.726500000000000057e+02 2.007999999999999829e+01
4.580000000000000182e-01 8.423000000000000043e+00 2.340000000000000135e-01 1.929999999999999938e+00 2.599999999999999881e-02 1.199999999999999956e-01 1.008999999999999897e+00 5.019000000000000128e+00 1.400000000000000029e-02 6.919999999999999485e-01 1.899999999999999953e-02 4.700000000000000011e-02 1.600000000000000033e-02 1.600000000000000033e-02 0.000000000000000000e+00 7.199999999999999456e-02 0.000000000000000000e+00 1.784000000000000030e+00 6.190000000000000391e+00 6.445999999999999730e+00 3.609999999999999876e-01 1.361800000000000033e+01 2.810000000000000275e-01 0.000000000000000000e+00 5.800000000000000294e-02 0.000000000000000000e+00 3.004999999999999893e+00 1.600000000000000033e-02 3.500000000000000000e+00 2.019000000000000128e+01 1.699999999999999956e+00 3.480400000000000205e+02 1.817999999999999972e+01 3.979999999999999716e+01 6.945999999999999375e+01 1.735200000000000102e+02 2.194999999999999929e+01
2.149999999999999967e-01 8.025000000000000355e+00 2.630000000000000115e-01 1.080999999999999961e+00 1.000000000000000021e-02 4.800000000000000100e-02 2.059999999999999887e-01 7.684999999999999609e+00 0.000000000000000000e+00 4.169999999999999818e-01 0.000000000000000000e+00 4.499999999999999833e-02 7.399999999999999634e-02 7.399999999999999634e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000083e-03 0.000000000000000000e+00 1.417000000000000037e+00 5.235999999999999766e+00 6.500000000000000222e-02 6.504999999999999893e+00 8.699999999999999400e-02 0.000000000000000000e+00 2.900000000000000147e-02 0.000000000000000000e+00 2.020999999999999908e+00 1.600000000000000033e-02 6.150000000000000355e+00 8.220000000000000639e+00 1.389999999999999902e+00 3.070199999999999818e+02 1.433000000000000007e+01 3.753999999999999915e+01 5.139999999999999858e+01 1.587599999999999909e+02 1.953000000000000114e+01
2.999999999999999889e-01 8.119999999999999218e+00 2.919999999999999818e-01 2.306000000000000050e+00 7.000000000000000146e-03 1.000000000000000021e-02 6.600000000000000311e-02 9.176000000000000156e+00 4.100000000000000172e-02 6.620000000000000329e-01 3.699999999999999817e-02 2.199999999999999872e-02 2.100000000000000130e-02 2.100000000000000130e-02 4.299999999999999656e-02 0.000000000000000000e+00 3.000000000000000062e-03 0.000000000000000000e+00 1.872000000000000108e+00 8.304000000000000270e+00 1.829999999999999960e-01 4.310999999999999943e+00 1.120000000000000023e-01 0.000000000000000000e+00 2.000000000000000042e-02 0.000000000000000000e+00 1.425000000000000044e+00 1.000000000000000021e-03 4.309999999999999609e+00 6.519999999999999574e+00 1.820000000000000062e+00 3.652900000000000205e+02 1.125000000000000000e+01 4.103999999999999915e+01 5.182999999999999829e+01 1.821100000000000136e+02 2.228000000000000114e+01
3.659999999999999920e-01 1.275900000000000034e+01 2.580000000000000071e-01 1.651999999999999913e+00 2.000000000000000042e-02 1.010000000000000064e-01 6.169999999999999929e-01 5.115000000000000213e+00 2.199999999999999872e-02 4.209999999999999853e-01 5.399999999999999939e-02 6.199999999999999956e-02 7.599999999999999811e-02 7.599999999999999811e-02 4.000000000000000083e-02 0.000000000000000000e+00 1.000000000000000021e-03 0.000000000000000000e+00 8.817999999999999616e+00 4.006000000000000227e+00 2.049999999999999878e-01 1.025099999999999945e+01 8.599999999999999312e-02 0.000000000000000000e+00 4.299999999999999656e-02 0.000000000000000000e+00 3.080000000000000071e+00 0.000000000000000000e+00 4.990000000000000213e+00 1.383000000000000007e+01 2.029999999999999805e+00 2.763700000000000045e+02 2.278999999999999915e+01 5.700000000000000000e+01 5.078000000000000114e+01 1.416999999999999886e+02 1.848000000000000043e+01
4.929999999999999938e-01 1.466200000000000081e+01 1.849999999999999978e-01 3.443999999999999950e+00 1.000000000000000021e-02 8.699999999999999400e-02 3.940000000000000169e-01 7.392000000000000348e+00 2.100000000000000130e-02 5.160000000000000142e-01 0.000000000000000000e+00 5.899999999999999689e-02 5.299999999999999850e-02 5.299999999999999850e-02 8.699999999999999400e-02 0.000000000000000000e+00 2.000000000000000042e-03 0.000000000000000000e+00 1.332300000000000040e+01 6.432000000000000384e+00 3.099999999999999978e-02 1.396499999999999986e+01 1.519999999999999962e-01 0.000000000000000000e+00 2.400000000000000050e-02 0.000000000000000000e+00 1.046700000000000053e+01 0.000000000000000000e+00 3.990000000000000213e+00 4.028999999999999915e+01 2.200000000000000178e+00 3.300099999999999909e+02 1.428999999999999915e+01 6.423000000000000398e+01 6.895000000000000284e+01 1.861699999999999875e+02 2.017000000000000171e+01
3.880000000000000115e-01 1.304599999999999937e+01 3.380000000000000226e-01 2.579000000000000181e+00 2.500000000000000139e-02 8.899999999999999578e-02 2.862999999999999989e+00 5.315000000000000391e+00 1.930000000000000049e-01 5.859999999999999654e-01 6.099999999999999867e-02 4.200000000000000261e-02 3.500000000000000333e-02 3.500000000000000333e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000104e-03 0.000000000000000000e+00 7.489900000000000091e+01 5.366999999999999993e+00 1.759999999999999898e-01 6.315000000000000391e+00 9.900000000000000466e-02 3.000000000000000062e-03 4.599999999999999922e-02 0.000000000000000000e+00 2.044000000000000039e+00 0.000000000000000000e+00 4.740000000000000213e+00 8.660000000000000142e+00 1.989999999999999991e+00 3.317099999999999795e+02 1.377999999999999936e+01 5.409000000000000341e+01 5.913000000000000256e+01 1.698000000000000114e+02 2.019999999999999929e+01
